order_id,product_id,product_name,order_hour_of_day
617979,33129,Organic Red Bell Pepper,16
617983,29487,Organic Half & Half,15
618008,41658,Organic Red Bell Pepper,12
618017,14778,Organic Tomato Cluster,18
618049,45504,Original Hummus,13
618059,21616,Organic Baby Arugula,13
618060,47626,Large Lemon,9
618068,40261,Organic Half & Half,10
618073,28928,Banana,8
618074,6799,Organic Gala Apples,6
618115,21405,Asparagus,9
618149,28993,Organic Strawberries,7
618187,13380,Organic Avocado,10
618244,32734,Organic Strawberries,12
618273,18465,Bag of Organic Bananas,11
618290,7781,Organic Italian Parsley Bunch,9
618320,20114,Organic Fuji Apple,21
618345,34126,Organic Italian Parsley Bunch,16
618363,16797,Strawberries,9
618434,13176,Bag of Organic Bananas,14
618493,2091,Organic Lemon,15
618623,25350,Carrots,13
618629,20114,Original Hummus,13
618722,8277,Apple Honeycrisp Organic,22
618744,47788,Seedless Red Grapes,12
618923,27690,Red Vine Tomato,14
618924,9689,Organic Cilantro,15
618934,30106,Cucumber Kirby,12
619012,20697,Limes,10
619059,32326,Organic Baby Arugula,20
619098,13031,Cucumber Kirby,19
619110,12779,Organic Baby Arugula,8
619145,14992,Apple Honeycrisp Organic,21
619334,18471,Organic Gala Apples,8
619427,7963,Organic Strawberries,17
619466,34224,Organic Tomato Cluster,10
619478,46906,Organic Whole Milk,14
619491,11461,Organic Unsweetened Almond Milk,15
619530,1511,Organic Hass Avocado,11
619547,2963,Organic Fuji Apple,8
619634,47766,Organic Avocado,9
619661,5785,Organic Zucchini,17
619667,23760,Organic Gala Apples,11
619670,40332,Organic Lemon,12
619738,18479,Organic Baby Arugula,21
619754,44954,Organic Blackberries,16
619759,6187,Organic Fuji Apple,16
619798,46515,Organic Unsweetened Almond Milk,16
619811,33768,Organic Small Bunch Celery,19
619830,24852,Banana,14
619982,44949,Organic Unsweetened Almond Milk,19
619993,16501,Organic Large Extra Fancy Fuji Apple,21
620028,44632,Sparkling Water Grapefruit,16
620054,21903,Organic Baby Spinach,11
620082,6613,Organic Zucchini,16
620086,28476,Spring Water,11
620087,27156,Organic Zucchini,11
620162,19389,Organic Baby Carrots,7
620263,49683,Cucumber Kirby,16
620274,25890,Fresh Cauliflower,15
620278,260,Organic Half & Half,9
620280,47694,Raspberries,9
620285,40759,Red Vine Tomato,15
620302,27966,Organic Raspberries,8
620320,12063,Yellow Onions,16
620356,22142,Banana,20
620380,8277,Apple Honeycrisp Organic,19
620425,13176,Bag of Organic Bananas,14
620427,46979,Asparagus,21
620475,43122,Organic Avocado,10
620543,22035,Organic Whole String Cheese,11
620585,19660,Spring Water,18
620602,9225,Original Hummus,17
620613,9535,Organic Blackberries,14
620669,45002,Organic Baby Arugula,18
620753,581,Organic Baby Spinach,12
620756,45622,Bag of Organic Bananas,9
620788,19660,Spring Water,10
620820,7969,Organic Large Extra Fancy Fuji Apple,14
620998,27845,Organic Whole Milk,11
621019,39041,Honeycrisp Apple,7
621023,18699,100% Whole Wheat Bread,9
621024,23986,Organic Whole String Cheese,16
621038,22993,Organic Zucchini,8
621067,7860,Organic Raspberries,8
621068,21614,Organic Blueberries,14
621098,34,Raspberries,16
621108,14862,Bag of Organic Bananas,12
621157,40604,Organic Grape Tomatoes,20
621216,25152,Organic Grape Tomatoes,10
621217,26317,Red Vine Tomato,7
621219,4377,Organic Whole String Cheese,9
621226,20424,Sparkling Water Grapefruit,16
621227,47439,100% Whole Wheat Bread,17
621285,37687,Apple Honeycrisp Organic,12
621300,34380,Cucumber Kirby,14
621337,10749,Organic Red Bell Pepper,12
621405,274,Sparkling Water Grapefruit,22
621408,34557,Organic Cilantro,11
621516,19057,Organic Large Extra Fancy Fuji Apple,12
621526,28204,Organic Fuji Apple,20
621574,35986,Organic Baby Arugula,14
621575,30391,Organic Cucumber,0
621611,23537,Honeycrisp Apple,16
621647,44014,Organic Unsweetened Almond Milk,9
621714,31231,Organic Blackberries,15
621732,17794,Carrots,15
621752,49235,Organic Half & Half,13
621810,24852,Banana,12
621845,18370,Organic Zucchini,8
621889,21037,Cucumber Kirby,13
621907,260,Organic Tomato Cluster,9
621964,35168,Bag of Organic Bananas,18
621982,28571,Organic Hass Avocado,13
622026,15887,Strawberries,17
622040,36695,Organic Whole Milk,10
622081,32566,Organic Large Extra Fancy Fuji Apple,12
622082,16616,Organic Baby Spinach,20
622134,30391,Organic Cucumber,12
622172,32717,Bag of Organic Bananas,19
622182,42265,Organic Baby Carrots,11
622194,7948,Organic Whole String Cheese,11
622340,43279,Honeycrisp Apple,16
622374,21405,Organic Hass Avocado,12
622383,16349,Organic Raspberries,16
622398,21137,Organic Strawberries,16
622421,47209,Organic Hass Avocado,11
622445,14235,Strawberries,19
622534,35676,Limes,14
622626,22414,Organic Large Extra Fancy Fuji Apple,6
622638,18465,Organic Strawberries,12
622639,20549,Organic Large Extra Fancy Fuji Apple,15
622731,36772,Organic Baby Arugula,11
622864,42625,Organic Whole String Cheese,23
622884,33007,Asparagus,9
622933,34321,Organic Lemon,14
622956,37496,Organic Cilantro,11
622990,26620,Organic Hass Avocado,13
623023,11638,Limes,16
623056,14761,Organic Small Bunch Celery,7
623070,35140,Organic Gala Apples,12
623111,27428,Organic Half & Half,5
623149,40571,Organic Small Bunch Celery,18
623206,16759,Bag of Organic Bananas,17
623271,45954,Organic Blackberries,15
623278,5337,Fresh Cauliflower,11
623311,47975,Yellow Onions,7
623328,9507,Organic Cucumber,15
623368,13500,Organic Unsweetened Almond Milk,22
623431,46665,Organic Garlic,14
623459,21137,Organic Strawberries,10
623467,46524,Organic Cilantro,8
623476,36994,Bag of Organic Bananas,21
623499,19080,Organic Hass Avocado,17
623525,42879,Seedless Red Grapes,16
623566,22418,Seedless Red Grapes,10
623571,37766,Organic Baby Spinach,10
623582,13166,Raspberries,15
623634,6177,Honeycrisp Apple,8
623782,40910,Organic Lemon,11
623834,45066,Honeycrisp Apple,13
623850,39015,Large Lemon,16
623855,22210,Organic Baby Spinach,22
623940,16616,Organic Red Bell Pepper,22
623988,21376,Cucumber Kirby,17
624012,39275,Organic Blueberries,8
624070,810,Sparkling Water Grapefruit,20
624108,10504,Large Lemon,9
624108,21616,Organic Baby Arugula,9
624143,4006,Organic Blackberries,9
624195,7901,Organic Grape Tomatoes,10
624198,22395,Cucumber Kirby,9
624222,8277,Apple Honeycrisp Organic,12
624250,21137,Organic Strawberries,15
624250,40706,Organic Grape Tomatoes,15
624366,16186,Organic Blueberries,16
624388,42625,Seedless Red Grapes,13
624408,47890,Organic Red Bell Pepper,13
624440,46271,Organic Baby Spinach,10
624466,29487,Organic Blueberries,15
624466,25272,Raspberries,15
624481,4037,Organic Baby Spinach,12
624490,8506,Organic Garlic,1
624498,42265,Organic Baby Carrots,12
624552,44099,Yellow Onions,11
624674,44359,Organic Small Bunch Celery,17
624699,32347,Organic Red Onion,13
624713,46802,Honeycrisp Apple,14
624761,24037,Large Lemon,12
624764,40634,Organic Blueberries,15
624767,33103,Honeycrisp Apple,11
624840,13176,Bag of Organic Bananas,10
624849,4920,Seedless Red Grapes,21
624957,35951,Organic Unsweetened Almond Milk,17
624977,7131,Organic Fuji Apple,16
624993,13176,Bag of Organic Bananas,18
625061,8954,Organic Avocado,14
625072,33407,Original Hummus,14
625125,40287,Organic Gala Apples,14
625154,45007,Organic Zucchini,10
625162,20345,Organic Whole Milk,16
625242,19057,Organic Large Extra Fancy Fuji Apple,7
625245,11576,Asparagus,19
625246,10749,Organic Red Bell Pepper,12
625250,30020,Organic Red Bell Pepper,10
625266,21865,Organic Raspberries,14
625274,13176,Bag of Organic Bananas,16
625286,47209,Organic Hass Avocado,11
625293,41362,Organic Grape Tomatoes,11
625305,13176,Bag of Organic Bananas,21
625305,20906,Organic Garlic,21
625307,16797,Strawberries,20
625313,2062,Sparkling Water Grapefruit,23
625360,30406,Seedless Red Grapes,19
625429,13225,Organic Blackberries,9
625433,18918,Organic Garlic,15
625434,7021,Organic Italian Parsley Bunch,9
625577,14992,Seedless Red Grapes,15
625583,42706,Organic Fuji Apple,15
625606,9584,Organic Baby Carrots,17
625610,33787,Organic Fuji Apple,12
625628,12002,Organic Half & Half,22
625635,22504,Organic Zucchini,8
625662,41319,Sparkling Water Grapefruit,12
625685,20144,Organic Baby Spinach,11
625771,13176,Bag of Organic Bananas,10
625785,5933,Large Lemon,13
625861,10017,Raspberries,8
625872,6187,Sparkling Water Grapefruit,8
625888,9154,Organic Blueberries,16
625933,13535,Organic Blueberries,15
625955,32156,Organic Baby Carrots,11
625990,41488,Original Hummus,16
626010,32989,Fresh Cauliflower,8
626024,31343,Fresh Cauliflower,10
626082,44422,Organic Small Bunch Celery,11
626147,26767,Bag of Organic Bananas,9
626173,10132,Organic Yellow Onion,14
626281,17870,Organic Fuji Apple,12
626327,2604,Banana,18
626359,22035,Organic Whole String Cheese,14
626400,38726,Organic Blackberries,18
626401,32347,Organic Blueberries,10
626503,20590,Organic Baby Spinach,18
626516,44830,Organic Italian Parsley Bunch,13
626542,5212,Banana,11
626580,3599,Organic Hass Avocado,10
626641,21769,Organic Strawberries,4
626654,42768,Organic Gala Apples,20
626698,26047,Organic Baby Carrots,12
626781,36735,Spring Water,12
626786,28199,Organic Hass Avocado,13
626787,33783,Strawberries,9
626810,46969,Organic Yellow Onion,15
626817,116,Original Hummus,10
626822,48857,Organic Blueberries,9
626853,30169,Organic Raspberries,21
626890,46260,Organic Whole Milk,15
626978,36443,Organic Cucumber,16
626988,22825,Organic Whole String Cheese,8
626991,37524,Michigan Organic Kale,17
626993,18272,Organic Raspberries,14
626998,32951,Organic Hass Avocado,16
627021,8761,Organic Red Bell Pepper,17
627040,18243,Organic Garlic,19
627040,35302,Organic Hass Avocado,19
627072,13176,Bag of Organic Bananas,10
627086,39475,Organic Fuji Apple,17
627168,1440,Organic Cilantro,9
627181,38618,Organic Cucumber,14
627198,5876,Organic Lemon,10
627245,18523,Organic Avocado,8
627276,23375,Cucumber Kirby,9
627286,17878,Organic Cilantro,11
627290,21137,Organic Strawberries,8
627297,1242,Organic Grape Tomatoes,15
627333,6873,Apple Honeycrisp Organic,22
627382,30489,Original Hummus,10
627385,13988,Raspberries,18
627391,20015,Michigan Organic Kale,10
627439,21616,Organic Baby Arugula,18
627461,27521,Raspberries,15
627544,196,Organic Cilantro,13
627562,41131,Banana,12
627578,19354,Organic Yellow Onion,15
627650,3869,Organic Garlic,17
627744,31289,Organic Whole String Cheese,21
627746,26604,Organic Blackberries,10
627779,17568,Seedless Red Grapes,14
627840,10644,Spring Water,17
627861,8103,Organic Red Onion,12
627878,25509,Spring Water,6
627880,28849,Banana,8
627945,41844,Organic Lemon,21
627968,459,Michigan Organic Kale,15
627996,31793,Yellow Onions,13
628032,43789,Original Hummus,2
628073,9901,Organic Baby Arugula,13
628073,42240,Apple Honeycrisp Organic,13
628117,43961,Large Lemon,10
628134,38293,Sparkling Water Grapefruit,19
628169,23068,Organic Red Onion,23
628171,39250,Organic Hass Avocado,10
628172,2450,Cucumber Kirby,14
628184,21903,Organic Baby Spinach,15
628225,24852,Banana,12
628250,31612,Organic Blueberries,8
628258,4605,Yellow Onions,18
628312,12118,Organic Yellow Onion,21
628412,6873,Apple Honeycrisp Organic,20
628422,40469,Fresh Cauliflower,17
628467,44710,Organic Small Bunch Celery,13
628486,9517,100% Whole Wheat Bread,15
628506,12658,Organic Italian Parsley Bunch,20
628506,21198,Half & Half,20
628577,7493,Half & Half,10
628624,459,Organic Garlic,9
628757,48697,Organic Fuji Apple,12
628810,34466,Banana,7
628874,22935,Organic Yellow Onion,15
628878,37158,Organic Hass Avocado,11
628880,47766,Organic Avocado,11
628887,27783,Seedless Red Grapes,13
628895,7948,Apple Honeycrisp Organic,11
629049,47766,Organic Avocado,17
629063,6991,Cucumber Kirby,15
629063,17191,Apple Honeycrisp Organic,15
629067,44359,Organic Small Bunch Celery,16
629074,46969,Cucumber Kirby,8
629074,39928,Limes,8
629152,5785,Organic Yellow Onion,14
629170,19660,Spring Water,10
629183,4920,Seedless Red Grapes,10
629213,19660,Spring Water,9
629364,27845,Organic Whole Milk,17
629374,33647,Organic Whole String Cheese,17
629419,21573,Raspberries,19
629435,37781,Organic Baby Spinach,14
629462,44075,Organic Fuji Apple,14
629472,47865,Organic Blackberries,15
629491,820,Organic Lemon,16
629499,31869,Red Vine Tomato,8
629563,29256,Cucumber Kirby,9
629650,17616,Asparagus,14
629652,22035,Organic Whole String Cheese,10
629789,8424,Organic Lemon,16
629825,21137,Organic Strawberries,12
629833,28849,Red Vine Tomato,17
629836,26128,Half & Half,20
629879,6329,Sparkling Water Grapefruit,11
629882,36680,Organic Half & Half,9
629932,5077,100% Whole Wheat Bread,8
629934,27086,Half & Half,14
629939,15290,Half & Half,17
629949,1463,Organic Red Onion,21
629991,3042,Red Vine Tomato,15
629995,45066,Honeycrisp Apple,11
630014,18826,Large Lemon,7
630021,25144,Honeycrisp Apple,12
630104,38777,Red Vine Tomato,10
630165,34197,Organic Tomato Cluster,20
630182,28601,Red Vine Tomato,17
630265,4799,Organic Red Onion,16
630319,2078,Organic Strawberries,14
630425,16797,Strawberries,18
630582,4687,Organic Raspberries,15
630660,41195,Organic Red Onion,15
630682,6978,Limes,7
630688,40332,Organic Zucchini,15
630696,13176,Bag of Organic Bananas,10
630728,45681,Carrots,9
630749,2091,Organic Italian Parsley Bunch,14
630781,41319,Organic Fuji Apple,22
630801,18370,Organic Red Bell Pepper,11
630880,47008,Organic Italian Parsley Bunch,15
630884,41658,Spring Water,9
630904,13988,Organic Unsweetened Almond Milk,15
631050,5134,Organic Fuji Apple,8
631081,47672,Organic Avocado,9
631089,23288,Organic Large Extra Fancy Fuji Apple,13
631119,13176,Bag of Organic Bananas,13
631341,19572,100% Whole Wheat Bread,5
631346,12312,Organic Half & Half,12
631346,3464,Organic Large Extra Fancy Fuji Apple,12
631350,4799,Large Lemon,10
631380,22328,Organic Strawberries,17
631424,25949,Organic Cucumber,16
631436,28928,Limes,12
631506,41722,Organic Hass Avocado,8
631639,11782,Organic Lemon,9
631721,18027,Organic Gala Apples,11
631769,44910,Organic Blueberries,11
631853,49683,Cucumber Kirby,16
631938,33153,Organic Baby Carrots,22
631942,31479,Organic Cucumber,15
631958,47766,Organic Avocado,12
632002,15693,Michigan Organic Kale,8
632026,13819,Fresh Cauliflower,16
632129,27690,Organic Red Onion,10
632175,35942,Organic Avocado,17
632202,46107,Bag of Organic Bananas,13
632249,23400,Raspberries,9
632256,2966,Organic Red Onion,6
632296,47626,Large Lemon,12
632300,43207,Organic Zucchini,20
632326,41463,Organic Cucumber,10
632367,7807,Organic Raspberries,12
632485,40571,Banana,15
632503,41570,Organic Unsweetened Almond Milk,11
632662,26701,Fresh Cauliflower,12
632680,13176,Bag of Organic Bananas,22
632707,38562,Organic Garlic,10
632757,5769,Organic Baby Arugula,14
632768,30827,Organic Whole String Cheese,10
632777,19894,Organic Large Extra Fancy Fuji Apple,16
632811,42500,Organic Hass Avocado,9
632818,19678,Bag of Organic Bananas,11
632820,21137,Organic Strawberries,14
632844,35328,Organic Red Onion,14
632879,43165,100% Whole Wheat Bread,18
632884,19348,Honeycrisp Apple,9
632887,40800,Seedless Red Grapes,20
632899,27521,Organic Red Onion,15
632899,30489,Original Hummus,15
632901,196,Organic Blackberries,10
632951,1907,Organic Gala Apples,13
632999,24489,Organic Zucchini,11
633081,16897,Original Hummus,16
633085,4414,Organic Garlic,19
633101,11176,Organic Red Bell Pepper,11
633106,24184,Apple Honeycrisp Organic,11
633112,24852,Banana,15
633159,39275,Organic Blueberries,10
633169,27429,Half & Half,22
633216,33754,Sparkling Water Grapefruit,17
633253,9839,Limes,7
633279,3988,Organic Whole Milk,14
633304,49683,Cucumber Kirby,15
633330,2717,Organic Baby Arugula,8
633439,8516,Organic Whole String Cheese,13
633447,3519,Bag of Organic Bananas,12
633481,36103,Organic Cucumber,19
633672,36950,Red Vine Tomato,17
633686,12606,Organic Gala Apples,17
633711,20114,Organic Grape Tomatoes,10
633761,24891,Yellow Onions,15
633764,9839,Asparagus,16
633803,13176,Bag of Organic Bananas,8
633820,28378,Organic Blueberries,9
633821,42483,Organic Fuji Apple,16
633826,24184,Organic Italian Parsley Bunch,0
633836,8518,Organic Red Onion,9
633889,13093,Banana,16
633913,6104,Limes,9
633916,31717,Organic Cilantro,12
633923,35003,Organic Small Bunch Celery,7
633972,13249,Organic Baby Spinach,20
633990,7948,Honeycrisp Apple,8
634004,13176,Bag of Organic Bananas,14
634106,39794,Limes,17
634113,24174,Seedless Red Grapes,19
634120,25970,Asparagus,11
634141,5296,Organic Half & Half,16
634178,42828,Half & Half,9
634248,4920,Seedless Red Grapes,17
634272,48395,Sparkling Water Grapefruit,12
634314,16797,Strawberries,14
634316,39275,Organic Blueberries,7
634332,2923,Organic Unsweetened Almond Milk,13
634465,21903,Organic Baby Spinach,10
634523,31040,Organic Baby Spinach,11
634548,33716,Organic Tomato Cluster,18
634587,13629,Yellow Onions,15
634608,46906,Organic Strawberries,15
634649,41637,Spring Water,21
634661,6416,Organic Whole Milk,14
634750,14947,Strawberries,8
634804,46667,Michigan Organic Kale,12
634809,20995,Apple Honeycrisp Organic,8
634816,42736,Limes,15
634842,31596,Red Vine Tomato,19
634852,30024,Half & Half,12
634877,33198,Organic Baby Arugula,9
634891,44548,Organic Red Bell Pepper,0
634959,14233,Organic Fuji Apple,19
635034,17333,Carrots,16
635048,46011,Organic Cilantro,10
635105,2228,Organic Grape Tomatoes,8
635168,24830,Carrots,17
635173,29600,Fresh Cauliflower,18
635213,31506,Organic Baby Arugula,8
635222,36551,Organic Avocado,17
635250,16876,Organic Cucumber,9
635334,47766,Organic Avocado,12
635357,18531,Original Hummus,15
635391,24852,Banana,16
635411,4167,Sparkling Water Grapefruit,12
635427,19660,Spring Water,15
635444,44580,Raspberries,10
635467,33754,Honeycrisp Apple,21
635478,5746,Organic Fuji Apple,12
635491,47873,Apple Honeycrisp Organic,11
635500,24954,Organic Garlic,12
635631,32740,Red Vine Tomato,11
635663,14084,Organic Whole Milk,7
635720,12545,Honeycrisp Apple,17
635735,30850,Organic Garlic,10
635787,47788,Organic Italian Parsley Bunch,11
635797,27336,Organic Grape Tomatoes,12
635816,25032,Seedless Red Grapes,10
635875,29344,Asparagus,15
635880,46969,Raspberries,16
635883,27237,Yellow Onions,9
635987,12276,Fresh Cauliflower,18
635993,13042,Organic Cilantro,11
636037,45007,Organic Zucchini,10
636071,39993,100% Whole Wheat Bread,12
